#BLTrackFile solenoid_cooling_channel
#x y z Px Py Pz t PDGid EvNum TrkId Parent weight
-5.844740 -8.474280 0 0.000000 0.000000 203.000000 778.698000 -13 1 1 0 1.000000
-9.664340 5.843170 0 1.179300 -10.349000 210.303000 778.702000 -13 2 1 0 1.000000
-7.023200 -5.805930 0 -5.846140 18.941600 204.341000 778.893000 -13 3 1 0 1.000000
-1.054770 -9.848810 0 5.810770 -1.979200 215.777000 778.691000 -13 4 1 0 1.000000
0.265472 -18.029000 0 0.098594 -4.059250 186.337000 778.826000 -13 5 1 0 1.000000
-13.618200 -16.478500 0 -6.454980 -24.109700 214.358000 778.744000 -13 6 1 0 1.000000
0.384922 -7.681070 0 -18.562200 -8.053060 196.551000 778.767000 -13 7 1 0 1.000000
-11.440900 -3.664020 0 3.590160 -3.163660 217.029000 778.669000 -13 8 1 0 1.000000
-13.292800 -16.089500 0 -0.700588 13.197000 221.174000 778.918000 -13 9 1 0 1.000000
-5.203450 -0.490364 0 0.899059 -7.232940 193.536000 778.566000 -13 10 1 0 1.000000
8.286600 -16.996800 0 -0.696111 8.344370 196.010000 778.760000 -13 11 1 0 1.000000
2.896250 -25.476800 0 -1.180540 6.931440 206.199000 778.722000 -13 12 1 0 1.000000
1.032590 -11.962200 0 -2.303260 6.472290 203.041000 778.759000 -13 13 1 0 1.000000
-9.822090 -20.379300 0 -1.055820 -13.099900 200.914000 778.949000 -13 14 1 0 1.000000
-0.153610 -5.678270 0 13.342300 -2.669190 203.581000 778.740000 -13 15 1 0 1.000000
-16.499900 -13.058100 0 -18.009400 3.789420 211.463000 778.855000 -13 16 1 0 1.000000
0.617042 -20.768800 0 2.590250 2.313790 219.670000 778.622000 -13 17 1 0 1.000000
14.918500 -21.275500 0 -3.409090 16.082000 193.806000 778.881000 -13 18 1 0 1.000000
6.509140 8.019270 0 -12.666500 -20.638000 188.424000 778.554000 -13 19 1 0 1.000000
-4.324350 -10.328300 0 -11.124700 15.376000 207.488000 778.568000 -13 20 1 0 1.000000
-16.244000 2.034530 0 8.728960 -13.035500 215.992000 778.726000 -13 21 1 0 1.000000
-6.707140 -4.967550 0 -7.407390 -5.772930 207.917000 778.821000 -13 22 1 0 1.000000
-29.755900 -12.271400 0 1.601410 -8.402780 205.266000 778.931000 -13 23 1 0 1.000000
-2.886670 -8.189270 0 -10.589100 6.047650 197.334000 778.704000 -13 24 1 0 1.000000
-6.379770 -10.160200 0 2.239080 10.510600 194.558000 779.073000 -13 25 1 0 1.000000
1.560660 -4.889580 0 -16.585100 -2.143720 196.813000 778.893000 -13 26 1 0 1.000000
0.901250 -7.247150 0 29.182900 1.130530 191.913000 778.878000 -13 27 1 0 1.000000
-15.309400 1.103790 0 -1.357910 -0.718319 189.056000 778.576000 -13 28 1 0 1.000000
11.781200 -3.955730 0 7.196050 3.160410 206.654000 778.844000 -13 29 1 0 1.000000
-0.641090 -30.647000 0 -9.590490 8.959460 215.939000 778.718000 -13 30 1 0 1.000000
-2.027610 -18.968300 0 -2.455950 13.438000 213.377000 778.819000 -13 31 1 0 1.000000
0.821467 -26.109600 0 9.141060 -12.631700 190.515000 778.878000 -13 32 1 0 1.000000
13.380600 -17.060300 0 -2.184170 6.561110 200.819000 778.856000 -13 33 1 0 1.000000
-2.006440 -5.873200 0 -13.533100 -7.205950 204.243000 778.613000 -13 34 1 0 1.000000
-18.904900 -3.706920 0 -10.539700 3.579900 208.794000 778.564000 -13 35 1 0 1.000000
18.326900 -27.378100 0 2.745560 6.277180 223.472000 778.564000 -13 36 1 0 1.000000
2.967540 -20.476400 0 4.316480 -6.349760 202.000000 778.545000 -13 37 1 0 1.000000
-15.087700 -9.935600 0 0.021839 5.522720 230.271000 778.884000 -13 38 1 0 1.000000
1.742090 3.048230 0 10.756600 -17.674400 226.696000 778.989000 -13 39 1 0 1.000000
1.063070 -8.499500 0 9.654460 -8.434390 207.851000 778.896000 -13 40 1 0 1.000000
-4.836530 -3.005140 0 1.526300 -10.706900 188.813000 778.843000 -13 41 1 0 1.000000
-8.507660 -22.316500 0 -5.091000 13.528400 208.290000 778.866000 -13 42 1 0 1.000000
-8.567880 0.150020 0 -6.052250 13.654700 218.543000 778.991000 -13 43 1 0 1.000000
-48.199700 -14.599200 0 -31.272600 -1.182830 214.376000 779.022000 -13 44 1 0 1.000000
-15.547900 -1.985280 0 -6.285530 -0.434417 211.258000 778.733000 -13 45 1 0 1.000000
-7.049850 -6.849140 0 -5.206120 -7.178840 217.188000 778.722000 -13 46 1 0 1.000000
-8.284420 -4.257980 0 -2.032380 25.273100 218.178000 778.718000 -13 47 1 0 1.000000
-8.245240 -16.776200 0 3.616960 5.824800 219.684000 778.539000 -13 48 1 0 1.000000
-0.552004 -16.187900 0 6.743480 16.104000 222.222000 778.732000 -13 49 1 0 1.000000
-7.371910 -5.842460 0 1.959790 -9.957760 213.931000 778.537000 -13 50 1 0 1.000000
-12.007900 5.018510 0 2.561890 -5.150430 204.236000 778.656000 -13 51 1 0 1.000000
10.357400 -18.230500 0 -11.504300 -9.616730 195.617000 778.817000 -13 52 1 0 1.000000
10.772100 -19.069800 0 0.007505 9.691750 199.831000 778.783000 -13 53 1 0 1.000000
-14.836100 -8.486320 0 1.605910 5.554240 203.602000 778.594000 -13 54 1 0 1.000000
-32.010200 -10.098400 0 4.447530 3.383490 197.093000 778.570000 -13 55 1 0 1.000000
-16.475600 15.227600 0 -1.409740 30.386300 213.312000 778.627000 -13 56 1 0 1.000000
12.334800 12.297700 0 -10.092200 -9.797220 204.317000 778.782000 -13 57 1 0 1.000000
30.725100 -16.509600 0 -20.860900 10.247700 215.083000 778.563000 -13 58 1 0 1.000000
8.672010 -1.194390 0 -17.141000 -11.106100 211.882000 778.686000 -13 59 1 0 1.000000
9.105090 9.361160 0 -1.528050 -22.600600 190.396000 778.767000 -13 60 1 0 1.000000
-7.932660 -10.050800 0 11.890300 -6.592160 223.138000 778.629000 -13 61 1 0 1.000000
0.484869 -11.258200 0 13.575800 -2.099820 215.198000 778.797000 -13 62 1 0 1.000000
-6.371870 -19.552100 0 1.006740 1.426730 225.679000 778.644000 -13 63 1 0 1.000000
-9.807840 -11.099000 0 -12.409700 1.241820 219.338000 778.740000 -13 64 1 0 1.000000
3.824470 12.327100 0 18.754300 -11.822200 204.003000 778.740000 -13 65 1 0 1.000000
-7.087510 -8.237200 0 -2.695870 -2.091060 208.377000 778.643000 -13 66 1 0 1.000000
-6.027610 -14.173400 0 4.196140 2.843190 208.395000 778.680000 -13 67 1 0 1.000000
-14.920200 -9.869020 0 8.875420 -3.907420 216.882000 778.845000 -13 68 1 0 1.000000
-15.875500 14.964700 0 5.061130 -5.616830 217.599000 778.767000 -13 69 1 0 1.000000
-5.715270 -5.284450 0 -7.146280 12.311300 208.418000 778.275000 -13 70 1 0 1.000000
-7.850410 -1.358890 0 3.565800 7.643840 212.643000 778.602000 -13 71 1 0 1.000000
-23.053700 -12.027800 0 6.548200 7.150870 185.465000 778.919000 -13 72 1 0 1.000000
-11.494000 -14.348600 0 12.407400 0.698469 221.731000 778.642000 -13 73 1 0 1.000000
-11.402200 3.119300 0 -9.298300 -8.126430 195.582000 778.888000 -13 74 1 0 1.000000
-13.227800 -12.401200 0 -2.070170 -3.284390 184.293000 778.809000 -13 75 1 0 1.000000
-16.139400 -11.180200 0 9.207410 14.397100 211.117000 778.650000 -13 76 1 0 1.000000
-6.072900 -2.947450 0 6.603250 0.383768 219.238000 778.822000 -13 77 1 0 1.000000
-5.045850 -4.903690 0 -2.200540 9.446470 208.528000 778.944000 -13 78 1 0 1.000000
-15.631000 -39.917000 0 -8.825830 -0.684706 209.711000 778.419000 -13 79 1 0 1.000000
-6.692210 -9.629750 0 13.678200 -2.138290 211.234000 778.800000 -13 80 1 0 1.000000
-6.229510 -13.994500 0 -0.956268 7.253600 216.571000 778.753000 -13 81 1 0 1.000000
6.333490 -1.539390 0 -13.105100 3.023380 217.517000 778.767000 -13 82 1 0 1.000000
-7.969600 -0.812531 0 -7.421780 8.546300 211.143000 778.707000 -13 83 1 0 1.000000
-17.112600 -16.963800 0 17.868100 6.113030 217.534000 778.633000 -13 84 1 0 1.000000
-2.068090 4.973740 0 -9.009900 -23.484300 230.492000 778.833000 -13 85 1 0 1.000000
-2.160970 -9.732770 0 13.011200 -20.995700 226.733000 778.676000 -13 86 1 0 1.000000
-7.729000 -8.024030 0 -7.162070 -1.374780 193.697000 778.723000 -13 87 1 0 1.000000
-1.998230 -18.833300 0 -4.090980 -2.955010 210.936000 778.730000 -13 88 1 0 1.000000
-19.368700 -13.554900 0 4.489370 -8.426570 212.517000 778.898000 -13 89 1 0 1.000000
-14.572800 -19.874600 0 -20.263900 -5.174420 226.693000 778.615000 -13 90 1 0 1.000000
-21.078800 -8.593700 0 -9.310410 0.050203 228.249000 778.705000 -13 91 1 0 1.000000
-1.678700 2.261010 0 -4.999890 6.583260 208.871000 778.443000 -13 92 1 0 1.000000
-11.331700 -4.128980 0 -6.673600 -9.644080 203.208000 778.583000 -13 93 1 0 1.000000
-34.906900 -11.528800 0 -19.461900 14.931600 215.482000 778.640000 -13 94 1 0 1.000000
0.015148 -3.166590 0 -11.696600 -4.013940 212.734000 778.472000 -13 95 1 0 1.000000
1.851400 0.028075 0 -4.248130 1.897060 209.344000 778.663000 -13 96 1 0 1.000000
-7.160440 -24.200200 0 -8.659750 8.719740 220.828000 778.698000 -13 97 1 0 1.000000
-13.723900 5.354300 0 8.489080 -4.912030 201.703000 778.726000 -13 98 1 0 1.000000
6.298240 0.959007 0 -8.449160 -6.311720 202.444000 778.556000 -13 99 1 0 1.000000
-5.613770 14.107000 0 -0.590450 -3.818800 216.777000 779.033000 -13 100 1 0 1.000000
16.579600 -24.344600 0 -4.164350 -10.432000 223.694000 778.926000 -13 101 1 0 1.000000
-8.737120 -1.920580 0 1.592500 -1.094330 197.660000 778.543000 -13 102 1 0 1.000000
7.417810 -10.764300 0 13.316400 -15.371500 207.090000 778.510000 -13 103 1 0 1.000000
-14.805100 1.295800 0 25.969100 25.926400 207.312000 778.994000 -13 104 1 0 1.000000
-11.057500 -21.468900 0 -6.390610 -2.927960 207.035000 778.566000 -13 105 1 0 1.000000
-1.840560 -17.001300 0 17.117400 -14.573700 195.732000 778.719000 -13 106 1 0 1.000000
-12.590500 1.284880 0 -11.638800 -5.457610 220.097000 778.730000 -13 107 1 0 1.000000
-14.549700 -19.666800 0 -9.990030 -17.145700 197.025000 778.808000 -13 108 1 0 1.000000
-0.567562 -5.468390 0 8.064880 7.155430 201.201000 778.798000 -13 109 1 0 1.000000
-21.057900 -9.007120 0 5.710430 11.339800 196.923000 778.719000 -13 110 1 0 1.000000
-2.431660 -23.640200 0 -10.415900 2.012730 198.278000 778.865000 -13 111 1 0 1.000000
-18.977700 7.100230 0 -16.176000 9.314030 191.356000 778.734000 -13 112 1 0 1.000000
-25.061800 -14.900800 0 31.551900 31.143300 224.567000 778.507000 -13 113 1 0 1.000000
-9.065690 -14.742500 0 3.071660 -15.717100 209.706000 778.634000 -13 114 1 0 1.000000
-8.567500 5.424650 0 -6.189360 9.817400 213.010000 778.879000 -13 115 1 0 1.000000
-5.493490 -0.904931 0 41.944800 15.466000 208.925000 778.739000 -13 116 1 0 1.000000
-4.071940 -1.393550 0 4.165310 2.251040 212.107000 778.740000 -13 117 1 0 1.000000
-7.071780 -25.748100 0 -6.069110 9.614540 215.990000 778.834000 -13 118 1 0 1.000000
11.659500 -16.377000 0 11.610100 15.181400 218.730000 778.774000 -13 119 1 0 1.000000
-7.457060 -9.731320 0 -17.248000 -4.026010 194.839000 778.923000 -13 120 1 0 1.000000
-11.642000 4.544610 0 8.046640 -15.282300 213.031000 778.730000 -13 121 1 0 1.000000
30.446500 -16.240000 0 -13.611700 -0.838633 212.365000 778.944000 -13 122 1 0 1.000000
-5.764450 -8.641820 0 -17.561500 8.474710 203.141000 778.967000 -13 123 1 0 1.000000
-11.853100 -8.897930 0 -10.750400 9.987810 214.865000 778.804000 -13 124 1 0 1.000000
-0.951277 -12.245000 0 11.685300 -0.483754 195.810000 778.565000 -13 125 1 0 1.000000
15.795200 -13.698000 0 2.178050 14.364200 200.025000 778.557000 -13 126 1 0 1.000000
-6.086370 6.065810 0 2.459840 0.952977 204.820000 778.457000 -13 127 1 0 1.000000
